sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:original_source_concept_id,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
1761,Local anesthesia (procedure),-1,,1761,1.00,APPROVED,EQUAL,jaye,1758627236905,4303995,Local anesthesia,Procedure,MAPS_TO,,<auto>,1758626757170,
1282,Chlorpromazine,-1,,1282,1.00,APPROVED,EQUAL,jaye,1758627236905,794852,chlorpromazine,Drug,MAPS_TO,,<auto>,1758626757247,
136,Urine microscopy panel,-1,,136,0.82,UNCHECKED,UNREVIEWED,,0,37393267,Urine microscopy,Measurement,MAPS_TO,,<auto>,1758626757357,
791,Voluntary counseling and testing for HIV,-1,,791,0.54,UNCHECKED,UNREVIEWED,,0,4151764,Stress counseling,Procedure,MAPS_TO,,<auto>,1758626757389,
1660,Nitroprussiate,-1,,1660,0.82,UNCHECKED,UNREVIEWED,,0,19020994,nitroprusside,Drug,MAPS_TO,,<auto>,1758626757409,
1132,Mass of scrotum (finding),-1,,1132,1.00,APPROVED,EQUAL,jaye,1758627236905,4207230,Scrotal mass,Condition,MAPS_TO,,<auto>,1758626757576,
622,Once daily (qualifier value),-1,,622,1.00,APPROVED,EQUAL,jaye,1758627236905,4041300,Once daily,Meas Value,MAPS_TO,,<auto>,1758626758065,
1414,Tranexamic Acid,-1,,1414,1.00,APPROVED,EQUAL,jaye,1758627236905,1303425,tranexamic acid,Drug,MAPS_TO,,<auto>,1758626758066,
1283,Clarithromycine,-1,,1283,0.98,UNCHECKED,UNREVIEWED,,0,1750500,clarithromycin,Drug,MAPS_TO,,<auto>,1758626758146,
1284,Clobazam,-1,,1284,1.00,APPROVED,EQUAL,jaye,1758627236905,19050832,clobazam,Drug,MAPS_TO,,<auto>,1758626758418,
1661,Noradrenaline,-1,,1661,0.85,UNCHECKED,UNREVIEWED,,0,4150617,Urine norepinephrine measurement,Measurement,MAPS_TO,,<auto>,1758626758460,
1415,Triamcinolone,-1,,1415,1.00,APPROVED,EQUAL,jaye,1758627236905,903963,triamcinolone,Drug,MAPS_TO,,<auto>,1758626758866,
874,Recurrence of disease,-1,,874,0.79,UNCHECKED,UNREVIEWED,,0,440059,Recurrent disease,Condition,MAPS_TO,,<auto>,1758626758903,
352.1,Radiographic imaging procedure (procedure),-1,,352,1.00,APPROVED,EQUAL,jaye,1758627236905,4178367,Radiographic imaging procedure,Procedure,MAPS_TO,,<auto>,1758626758960,
1663,Petroleum,-1,,1663,0.79,UNCHECKED,UNREVIEWED,,0,4195167,Petroleum product,Observation,MAPS_TO,,<auto>,1758626759001,
1770,Post-Operative Instructions,-1,,1770,0.70,UNCHECKED,UNREVIEWED,,0,44809554,Post-operative care in primary care,Observation,MAPS_TO,,<auto>,1758626759145,
145,Spore presence in urine test,-1,,145,0.69,UNCHECKED,UNREVIEWED,,0,37208989,Nitrite presence in urine,Measurement,MAPS_TO,,<auto>,1758626759394,
1416,Trihexyphenidyl,-1,,1416,1.00,APPROVED,EQUAL,jaye,1758627236905,705178,trihexyphenidyl,Drug,MAPS_TO,,<auto>,1758626759396,
944,Cardiovascular examination finding (observable entity),-1,,944,1.00,APPROVED,EQUAL,jaye,1758627236905,4154948,Cardiovascular examination finding,Observation,MAPS_TO,,<auto>,1758626759770,
1762,Type of anesthetic (observable entity),-1,,1762,1.00,APPROVED,EQUAL,jaye,1758627236905,4163264,Type of anesthetic,Observation,MAPS_TO,,<auto>,1758626759810,
1285,Clobetasol Propionate,-1,,1285,0.75,UNCHECKED,UNREVIEWED,,0,40164513,clobetasol propionate 0.5 MG/ML,Drug,MAPS_TO,,<auto>,1758626759885,
1772,Congestion,-1,,1772,1.00,APPROVED,EQUAL,jaye,1758627236905,4312098,Congestion,Observation,MAPS_TO,,<auto>,1758626759990,
1627,Antigen of live attenuated Human poliovirus (substance),-1,,1627,1.00,APPROVED,EQUAL,jaye,1758627236905,3655389,Live attenuated Human poliovirus Antigen,Observation,MAPS_TO,,<auto>,1758626760014,
897,HIV self-test performed,-1,,897,0.62,UNCHECKED,UNREVIEWED,,0,705183,Patient self-tested,Type Concept,MAPS_TO,,<auto>,1758626760172,
1286,Clonazepan,-1,,1286,0.89,UNCHECKED,UNREVIEWED,,0,798874,clonazepam,Drug,MAPS_TO,,<auto>,1758626760391,
1774,Onset Date,-1,,1774,0.66,UNCHECKED,UNREVIEWED,,0,4297758,Onset of,Observation,MAPS_TO,,<auto>,1758626760622,
623,"Once a day, in the evening (qualifier value)",-1,,623,1.00,APPROVED,EQUAL,jaye,1758627236905,4288400,"Once a day, in the evening",Meas Value,MAPS_TO,,<auto>,1758626760910,
1133,Abscess of skin and/or subcutaneous tissue (disorder),-1,,1133,1.00,APPROVED,EQUAL,jaye,1758627236905,4137468,Abscess of skin and/or subcutaneous tissue,Condition,MAPS_TO,,<auto>,1758626760997,
1287,Clotrimazole,-1,,1287,1.00,APPROVED,EQUAL,jaye,1758627236905,1000632,clotrimazole,Drug,MAPS_TO,,<auto>,1758626761008,
352.2,Radiology report (record artifact),-1,,352,0.49,UNCHECKED,UNREVIEWED,,0,32841,EHR radiology report,Type Concept,MAPS_TO,,<auto>,1758626761051,
880,Orbital edema (disorder),-1,,880,1.00,APPROVED,EQUAL,jaye,1758627236905,40480516,Orbital edema,Condition,MAPS_TO,,<auto>,1758626761358,
1775,Presence of Symptoms,-1,,1775,0.78,UNCHECKED,UNREVIEWED,,0,1620677,Recurrence of symptoms,Meas Value,MAPS_TO,,<auto>,1758626761844,
1628,Polio Vaccine-Inactivated Vaccine (IPV),-1,,1628,0.34,UNCHECKED,UNREVIEWED,,0,42903318,"poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML Prefilled Syringe",Drug,MAPS_TO,,<auto>,1758626761982,
1289,Clotrimazole Otic,-1,,1289,0.89,UNCHECKED,UNREVIEWED,,0,1000632,clotrimazole,Drug,MAPS_TO,,<auto>,1758626761985,
1418,Tuberculin Purified Protein Derivative (PPD),-1,,1418,0.76,UNCHECKED,UNREVIEWED,,0,4032570,Tuberculin purified protein derivative,Device,MAPS_TO,,<auto>,1758626762139,
1763,Estimated blood loss (observable entity),-1,,1763,1.00,APPROVED,EQUAL,jaye,1758627236905,4254486,Estimated blood loss,Observation,MAPS_TO,,<auto>,1758626762181,
881,Pain in eye (finding),-1,,881,1.00,APPROVED,EQUAL,jaye,1758627236905,379031,Pain in eye,Condition,MAPS_TO,,<auto>,1758626762242,
1078,Harmful pattern of use of barbiturate (disorder),-1,,1078,0.88,UNCHECKED,UNREVIEWED,,0,35610542,Harmful use of barbiturate,Condition,MAPS_TO,,<auto>,1758626762260,
900,Condition clinical status,-1,,900,1.00,APPROVED,EQUAL,jaye,1758627236905,1989567,Condition clinical status,Observation,MAPS_TO,,<auto>,1758626762302,
1291,Cloxacillin,-1,,1291,1.00,APPROVED,EQUAL,jaye,1758627236905,1800835,cloxacillin,Drug,MAPS_TO,,<auto>,1758626762505,
150,Trichomonas vaginalis in microscopy of saline mount,-1,,150,0.66,UNCHECKED,UNREVIEWED,,0,4330317,Trichomonas vaginalis,Observation,MAPS_TO,,<auto>,1758626762586,
913,HIV test date,-1,,913,0.52,UNCHECKED,UNREVIEWED,,0,3046827,Date lost to HIV treatment therapy,Observation,MAPS_TO,,<auto>,1758626762989,
1419,Valproic Acid,-1,,1419,0.79,UNCHECKED,UNREVIEWED,,0,1077386,Poisoning caused by valproic acid,Condition,MAPS_TO,,<auto>,1758626763007,
624,"Once a day, at bedtime (qualifier value)",-1,,624,1.00,APPROVED,EQUAL,jaye,1758627236905,4288399,"Once a day, at bedtime",Meas Value,MAPS_TO,,<auto>,1758626763045,
246,Chemistry,-1,,246,0.85,UNCHECKED,UNREVIEWED,,0,4024148,Chemist,Observation,MAPS_TO,,<auto>,1758626763075,
1764,Disease (disorder),-1,,1764,1.00,APPROVED,EQUAL,jaye,1758627236905,4274025,Disease,Condition,MAPS_TO,,<auto>,1758626763118,
882,Pain in pelvis (finding),-1,,882,1.00,APPROVED,EQUAL,jaye,1758627236905,4147829,Pain in pelvis,Condition,MAPS_TO,,<auto>,1758626763272,
916,Visit type,-1,,916,0.74,UNCHECKED,UNREVIEWED,,0,4127350,Unit type,Observation,MAPS_TO,,<auto>,1758626763441,
1420,Verapamil,-1,,1420,1.00,APPROVED,EQUAL,jaye,1758627236905,1307863,verapamil,Drug,MAPS_TO,,<auto>,1758626763469,
1292,Codeine Phosphate,-1,,1292,0.87,UNCHECKED,UNREVIEWED,,0,40241485,codeine phosphate 1 MG,Drug,MAPS_TO,,<auto>,1758626763471,
248,Hematology,-1,,248,1.00,APPROVED,EQUAL,jaye,1758627236905,706284,Hematology,Meas Value,MAPS_TO,,<auto>,1758626763472,
1780,"Diarrea, Vomiting or Abdominal pain",-1,,1780,0.60,UNCHECKED,UNREVIEWED,,0,4104544,"Nausea, vomiting and diarrhea",Condition,MAPS_TO,,<auto>,1758626763745,
1293,Co-trimoxazole,-1,,1293,0.72,UNCHECKED,UNREVIEWED,,0,3044712,Degree of adherence to co-trimoxazole,Observation,MAPS_TO,,<auto>,1758626763985,
1079,Pain of urinary bladder (finding),-1,,1079,1.00,APPROVED,EQUAL,jaye,1758627236905,4048710,Urinary bladder pain,Condition,MAPS_TO,,<auto>,1758626764014,
1134,Locomotor examination finding (observable entity),-1,,1134,1.00,APPROVED,EQUAL,jaye,1758627236905,4152366,Locomotor examination finding,Observation,MAPS_TO,,<auto>,1758626764170,
930,Smoking status,-1,,930,0.79,UNCHECKED,UNREVIEWED,,0,45880274,Smoking,Meas Value,MAPS_TO,,<auto>,1758626764193,
883,Pain in penis (finding),-1,,883,1.00,APPROVED,EQUAL,jaye,1758627236905,4109081,Pain in penis,Condition,MAPS_TO,,<auto>,1758626764337,
625,Once daily (qualifier value),-1,,625,1.00,APPROVED,EQUAL,jaye,1758627236905,4041300,Once daily,Meas Value,MAPS_TO,,<auto>,1758626764346,
1421,Vitamin B Complex,-1,,1421,1.00,APPROVED,EQUAL,jaye,1758627236905,19010970,vitamin B complex,Drug,MAPS_TO,,<auto>,1758626764410,
249,Billable Services Set,-1,,249,0.61,UNCHECKED,UNREVIEWED,,0,4075820,Services,Observation,MAPS_TO,,<auto>,1758626764514,
1295,Cycloserine,-1,,1295,1.00,APPROVED,EQUAL,jaye,1758627236905,1710446,cycloserine,Drug,MAPS_TO,,<auto>,1758626764524,
1766,Surgical drain (physical object),-1,,1766,1.00,APPROVED,EQUAL,jaye,1758627236905,45767987,Surgical drain,Device,MAPS_TO,,<auto>,1758626764759,
1422,Vitamin K,-1,,1422,1.00,APPROVED,EQUAL,jaye,1758627236905,19010128,vitamin K,Drug,MAPS_TO,,<auto>,1758626764997,
1135,Stiff neck (finding),-1,,1135,1.00,APPROVED,EQUAL,jaye,1758627236905,4060220,Stiff neck,Condition,MAPS_TO,,<auto>,1758626765145,
1080,Breathing painful (finding),-1,,1080,1.00,APPROVED,EQUAL,jaye,1758627236905,442555,Breathing painful,Condition,MAPS_TO,,<auto>,1758626765337,
1296,Dexamethasone,-1,,1296,1.00,APPROVED,EQUAL,jaye,1758627236905,1518254,dexamethasone,Drug,MAPS_TO,,<auto>,1758626765340,
1423,Warfarin,-1,,1423,1.00,APPROVED,EQUAL,jaye,1758627236905,36309585,Warfarin,Meas Value,MAPS_TO,,<auto>,1758626765428,
259,Hospital waiver,-1,,259,0.64,UNCHECKED,UNREVIEWED,,0,36307912,Hospital ward,Meas Value,MAPS_TO,,<auto>,1758626765504,
884,Pain in scrotum (finding),-1,,884,1.00,APPROVED,EQUAL,jaye,1758627236905,4071874,Pain in scrotum,Condition,MAPS_TO,,<auto>,1758626765538,
934,Current some day smoker,-1,,934,1.00,APPROVED,EQUAL,jaye,1758627236905,45884037,Current some day smoker,Meas Value,MAPS_TO,,<auto>,1758626765714,
1297,Dextrose,-1,,1297,0.85,UNCHECKED,UNREVIEWED,,0,4080761,Right,Meas Value,MAPS_TO,,<auto>,1758626765769,
1781,Practicing social distancing,-1,,1781,0.55,UNCHECKED,UNREVIEWED,,0,601184,Performs social distancing,Observation,MAPS_TO,,<auto>,1758626765834,
353,Helicobacter pylori gastrointestinal tract infection (disorder),-1,,353,1.00,APPROVED,EQUAL,jaye,1758627236905,4146776,Helicobacter pylori gastrointestinal tract infection,Condition,MAPS_TO,,<auto>,1758626765933,
1424,Zinc Sulphate,-1,,1424,0.65,UNCHECKED,UNREVIEWED,,0,4115781,Hydrazine sulfate,Device,MAPS_TO,,<auto>,1758626766101,
1425,Methimazole,-1,,1425,1.00,APPROVED,EQUAL,jaye,1758627236905,1504620,methimazole,Drug,MAPS_TO,,<auto>,1758626766533,
626,Twice a day with meals (qualifier value),-1,,626,1.00,APPROVED,EQUAL,jaye,1758627236905,4228259,Twice a day with meals,Meas Value,MAPS_TO,,<auto>,1758626766543,
1081,Cataract (disorder),-1,,1081,1.00,APPROVED,EQUAL,jaye,1758627236905,375545,Cataract,Condition,MAPS_TO,,<auto>,1758626766574,
263,Exempted from Insurance,-1,,263,0.54,UNCHECKED,UNREVIEWED,,0,4141798,Exempt from military service,Observation,MAPS_TO,,<auto>,1758626766687,
1783,Covid 19 Signs and Symptom Set,-1,,1783,0.59,UNCHECKED,UNREVIEWED,,0,4056770,Breast signs and symptoms,Condition,MAPS_TO,,<auto>,1758626766975,
935,Current light tobacco smoker,-1,,935,0.88,UNCHECKED,UNREVIEWED,,0,45878118,Light tobacco smoker,Meas Value,MAPS_TO,,<auto>,1758626766983,
885,Pain in testicle (finding),-1,,885,1.00,APPROVED,EQUAL,jaye,1758627236905,4270932,Pain in testicle,Condition,MAPS_TO,,<auto>,1758626767036,
1298,Dextrose & Normal Saline (DNS),-1,,1298,0.37,UNCHECKED,UNREVIEWED,,0,36306086,Procainamide and N-acetylprocainamide panel - Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626767262,
354,Pain of hip region (finding),-1,,354,0.91,UNCHECKED,UNREVIEWED,,0,444220,Finding of hip region,Condition,MAPS_TO,,<auto>,1758626767307,
1769,Date of procedure (observable entity),-1,,1769,1.00,APPROVED,EQUAL,jaye,1758627236905,4232096,Date of procedure,Observation,MAPS_TO,,<auto>,1758626767451,
1299,Diazepam,-1,,1299,1.00,APPROVED,EQUAL,jaye,1758627236905,36309606,Diazepam,Meas Value,MAPS_TO,,<auto>,1758626767522,
265,Health insurance,-1,,265,1.00,APPROVED,EQUAL,jaye,1758627236905,44804216,Health insurance,Observation,MAPS_TO,,<auto>,1758626767558,
1136,Harmful pattern of substance use (disorder),-1,,1136,0.80,UNCHECKED,UNREVIEWED,,0,37110444,Harmful pattern of use of nicotine,Condition,MAPS_TO,,<auto>,1758626767700,
1629,Vaccine product containing only Measles morbillivirus and Rubella virus antigens (medicinal product),-1,,1629,0.71,UNCHECKED,UNREVIEWED,,0,4099280,Adverse reaction to measles and mumps and rubella vaccine,Observation,MAPS_TO,,<auto>,1758626767760,
1300,Diclofenac,-1,,1300,1.00,APPROVED,EQUAL,jaye,1758627236905,1124300,diclofenac,Drug,MAPS_TO,,<auto>,1758626767985,
1784,Tested for COVID 19,-1,,1784,0.48,UNCHECKED,UNREVIEWED,,0,37155372,Severe acute respiratory syndrome coronavirus 2 vaccination not done,Observation,MAPS_TO,,<auto>,1758626768035,
1082,Muscle weakness of limb (finding),-1,,1082,1.00,APPROVED,EQUAL,jaye,1758627236905,37017268,Muscle weakness of limb,Condition,MAPS_TO,,<auto>,1758626768081,
886,Pain in throat (finding),-1,,886,1.00,APPROVED,EQUAL,jaye,1758627236905,259153,Pain in throat,Condition,MAPS_TO,,<auto>,1758626768093,
1701,Respiratory rate,-1,,1701,1.00,APPROVED,EQUAL,jaye,1758627236905,4313591,Respiratory rate,Measurement,MAPS_TO,,<auto>,1758626768225,
627,Twice a day after meals (qualifier value),-1,,627,1.00,APPROVED,EQUAL,jaye,1758627236905,4222692,Twice a day after meals,Meas Value,MAPS_TO,,<auto>,1758626768232,
936,Current heavy tobacco smoker,-1,,936,0.90,UNCHECKED,UNREVIEWED,,0,45884038,Heavy tobacco smoker,Meas Value,MAPS_TO,,<auto>,1758626768333,
1301,Dicyclomine,-1,,1301,1.00,APPROVED,EQUAL,jaye,1758627236905,924724,dicyclomine,Drug,MAPS_TO,,<auto>,1758626768532,
1426,Multivitamin preparation (product),-1,,1426,0.53,UNCHECKED,UNREVIEWED,,0,4167616,Multivitamin and mineral preparations adverse reaction,Observation,MAPS_TO,,<auto>,1758626768552,
1539,Ascorbic acid (Vit C),-1,,1539,0.60,UNCHECKED,UNREVIEWED,,0,19011773,ascorbic acid,Drug,MAPS_TO,,<auto>,1758626768697,
1785,Respiratory PCR,-1,,1785,0.72,UNCHECKED,UNREVIEWED,,0,45882738,Respiratory,Meas Value,MAPS_TO,,<auto>,1758626768746,
1083,Chest pain (finding),-1,,1083,1.00,APPROVED,EQUAL,jaye,1758627236905,77670,Chest pain,Condition,MAPS_TO,,<auto>,1758626769038,
1302,Diethylcarbamazine,-1,,1302,1.00,APPROVED,EQUAL,jaye,1758627236905,19025698,diethylcarbamazine,Drug,MAPS_TO,,<auto>,1758626769159,
887,Pain in urethra (finding),-1,,887,1.00,APPROVED,EQUAL,jaye,1758627236905,4280509,Pain in urethra,Condition,MAPS_TO,,<auto>,1758626769201,
963,Text of encounter note,-1,,963,0.61,UNCHECKED,UNREVIEWED,,0,42870538,Summarization of encounter note Narrative,Observation,MAPS_TO,,<auto>,1758626769439,
1303,Digoxin,-1,,1303,1.00,APPROVED,EQUAL,jaye,1758627236905,1326303,digoxin,Drug,MAPS_TO,,<auto>,1758626769440,
1786,Rapid blood test,-1,,1786,0.71,UNCHECKED,UNREVIEWED,,0,4246053,Blood test,Measurement,MAPS_TO,,<auto>,1758626769446,
822,"Menopause, function (observable entity)",-1,,822,1.00,APPROVED,EQUAL,jaye,1758627236905,4059477,Menopause,Observation,MAPS_TO,,<auto>,1758626769485,
356,Types of contrast medium (qualifier value),-1,,356,1.00,APPROVED,EQUAL,jaye,1758627236905,4079992,Types of contrast medium,Device,MAPS_TO,,<auto>,1758626769591,
1540,Phytomenadione (Vit K),-1,,1540,0.58,UNCHECKED,UNREVIEWED,,0,19044727,vitamin K1,Drug,MAPS_TO,,<auto>,1758626769802,
628,Twice a day before meals (qualifier value),-1,,628,1.00,APPROVED,EQUAL,jaye,1758627236905,4226257,Twice a day before meals,Meas Value,MAPS_TO,,<auto>,1758626770053,
1137,On examination - sign - genital area (finding),-1,,1137,0.56,UNCHECKED,UNREVIEWED,,0,44788963,O/E - plethoric,Observation,MAPS_TO,,<auto>,1758626770101,
1787,ELISA blood test,-1,,1787,0.71,UNCHECKED,UNREVIEWED,,0,4246053,Blood test,Measurement,MAPS_TO,,<auto>,1758626770151,
1541,Proteines,-1,,1541,0.82,UNCHECKED,UNREVIEWED,,0,44785045,protein S,Drug,MAPS_TO,,<auto>,1758626770266,
888,Pain of breast (finding),-1,,888,1.00,APPROVED,EQUAL,jaye,1758627236905,73819,Pain of breast,Condition,MAPS_TO,,<auto>,1758626770365,
1542,Zinc,-1,,1542,1.00,APPROVED,EQUAL,jaye,1758627236905,42082332,Zinc,Geography,MAPS_TO,,<auto>,1758626770446,
1427,Multivitamin preparation (product),-1,,1427,0.53,UNCHECKED,UNREVIEWED,,0,4167616,Multivitamin and mineral preparations adverse reaction,Observation,MAPS_TO,,<auto>,1758626770447,
1084,Chronic hepatitis (disorder),-1,,1084,1.00,APPROVED,EQUAL,jaye,1758627236905,200763,Chronic hepatitis,Condition,MAPS_TO,,<auto>,1758626770510,
1788,Test Done,-1,,1788,0.74,UNCHECKED,UNREVIEWED,,0,36303209,Test not done,Meas Value,MAPS_TO,,<auto>,1758626770698,
1702,Karnofsky performance status (assessment scale),-1,,1702,1.00,APPROVED,EQUAL,jaye,1758627236905,4169154,Karnofsky performance status,Measurement,MAPS_TO,,<auto>,1758626770771,
1304,Disodium Hydrogen Citrate,-1,,1304,0.66,UNCHECKED,UNREVIEWED,,0,4190302,Sodium hydrogen exchange,Observation,MAPS_TO,,<auto>,1758626770798,
1543,Heparin,-1,,1543,1.00,APPROVED,EQUAL,jaye,1758627236905,36309654,Heparin,Meas Value,MAPS_TO,,<auto>,1758626770805,
889,Painful mouth (finding),-1,,889,1.00,APPROVED,EQUAL,jaye,1758627236905,4010025,Painful mouth,Condition,MAPS_TO,,<auto>,1758626771246,
1789,Test Results,-1,,1789,0.75,UNCHECKED,UNREVIEWED,,0,45884071,Incorrect test results,Meas Value,MAPS_TO,,<auto>,1758626771307,
1305,Domperidone,-1,,1305,1.00,APPROVED,EQUAL,jaye,1758627236905,19037833,domperidone,Drug,MAPS_TO,,<auto>,1758626771393,
629,Twice a day (qualifier value),-1,,629,1.00,APPROVED,EQUAL,jaye,1758627236905,4044571,Twice a day,Meas Value,MAPS_TO,,<auto>,1758626771455,
357,Imaging - action (qualifier value),-1,,357,1.00,APPROVED,EQUAL,jaye,1758627236905,4230986,Imaging - action,Observation,MAPS_TO,,<auto>,1758626771489,
1544,Clopidogrel,-1,,1544,1.00,APPROVED,EQUAL,jaye,1758627236905,36308882,Clopidogrel,Meas Value,MAPS_TO,,<auto>,1758626771545,
823,Menstrual bleeding present (finding),-1,,823,1.00,APPROVED,EQUAL,jaye,1758627236905,4124661,Menstrual bleeding present,Condition,MAPS_TO,,<auto>,1758626771576,
1306,Dopamine,-1,,1306,1.00,APPROVED,EQUAL,jaye,1758627236905,45881222,Dopamine,Meas Value,MAPS_TO,,<auto>,1758626772109,
1428,Prenatal vitamin (product),-1,,1428,0.53,UNCHECKED,UNREVIEWED,,0,4313474,Prenatal visit,Observation,MAPS_TO,,<auto>,1758626772354,
1085,Clouded consciousness (finding),-1,,1085,1.00,APPROVED,EQUAL,jaye,1758627236905,4164633,Clouded consciousness,Observation,MAPS_TO,,<auto>,1758626772399,
964,Patient-generated history: Family history section text,-1,,964,0.67,UNCHECKED,UNREVIEWED,,0,4051256,Family history with explicit context pertaining to father,Observation,MAPS_TO,,<auto>,1758626772489,
1545,Nitroglycerin,-1,,1545,1.00,APPROVED,EQUAL,jaye,1758627236905,1361711,nitroglycerin,Drug,MAPS_TO,,<auto>,1758626772513,
1307,Doxycycline,-1,,1307,1.00,APPROVED,EQUAL,jaye,1758627236905,1738521,doxycycline,Drug,MAPS_TO,,<auto>,1758626772526,
1790,Covid 19 Test Set,-1,,1790,0.39,UNCHECKED,UNREVIEWED,,0,36033670,COVID-19 note,Note,MAPS_TO,,<auto>,1758626772552,
358,Phase (attribute),-1,,358,0.42,UNCHECKED,UNREVIEWED,,0,40767301,Effort attribute [PhenX],Observation,MAPS_TO,,<auto>,1758626772707,
630,Weekly (qualifier value),-1,,630,1.00,APPROVED,EQUAL,jaye,1758627236905,4031528,Weekly,Meas Value,MAPS_TO,,<auto>,1758626772743,
1247,Amikacin,-1,,1247,1.00,APPROVED,EQUAL,jaye,1758627236905,1790868,amikacin,Drug,MAPS_TO,,<auto>,1758626773048,
1429,Tenormin,-1,,1429,0.67,UNCHECKED,UNREVIEWED,,0,41953349,Normier,Geography,MAPS_TO,,<auto>,1758626773058,
1546,Amiodarone,-1,,1546,1.00,APPROVED,EQUAL,jaye,1758627236905,1309944,amiodarone,Drug,MAPS_TO,,<auto>,1758626773218,
1308,Enalapril,-1,,1308,1.00,APPROVED,EQUAL,jaye,1758627236905,1341927,enalapril,Drug,MAPS_TO,,<auto>,1758626773265,
890,Painful urging to urinate (finding),-1,,890,1.00,APPROVED,EQUAL,jaye,1758627236905,4056403,Painful urging to urinate,Condition,MAPS_TO,,<auto>,1758626773302,
1791,Session Name,-1,,1791,0.57,UNCHECKED,UNREVIEWED,,0,764224,Professional name,Observation,MAPS_TO,,<auto>,1758626773352,
1430,Celecoxib,-1,,1430,1.00,APPROVED,EQUAL,jaye,1758627236905,1118084,celecoxib,Drug,MAPS_TO,,<auto>,1758626773428,
1138,Abdominal examination finding (observable entity),-1,,1138,1.00,APPROVED,EQUAL,jaye,1758627236905,4158468,Abdominal examination finding,Observation,MAPS_TO,,<auto>,1758626773661,
1248,Amitriptyline,-1,,1248,1.00,APPROVED,EQUAL,jaye,1758627236905,710062,amitriptyline,Drug,MAPS_TO,,<auto>,1758626773687,
631,Monthly (qualifier value),-1,,631,1.00,APPROVED,EQUAL,jaye,1758627236905,4230958,Monthly,Meas Value,MAPS_TO,,<auto>,1758626773820,
824,History of jaundice (situation),-1,,824,0.59,UNCHECKED,UNREVIEWED,,0,4166732,No history of procedure,Observation,MAPS_TO,,<auto>,1758626773839,
1086,Conjunctivitis (disorder),-1,,1086,1.00,APPROVED,EQUAL,jaye,1758627236905,379019,Conjunctivitis,Condition,MAPS_TO,,<auto>,1758626774120,
1250,Amoxicillin,-1,,1250,1.00,APPROVED,EQUAL,jaye,1758627236905,1713332,amoxicillin,Drug,MAPS_TO,,<auto>,1758626774148,
1792,Session Date,-1,,1792,0.62,UNCHECKED,UNREVIEWED,,0,3040041,Admission date,Observation,MAPS_TO,,<auto>,1758626774194,
1431,Calcium Carbonate,-1,,1431,1.00,APPROVED,EQUAL,jaye,1758627236905,19035704,calcium carbonate,Drug,MAPS_TO,,<auto>,1758626774200,
825,Nausea (finding),-1,,825,1.00,APPROVED,EQUAL,jaye,1758627236905,31967,Nausea,Condition,MAPS_TO,,<auto>,1758626774534,
891,Palpitations (finding),-1,,891,1.00,APPROVED,EQUAL,jaye,1758627236905,315078,Palpitations,Condition,MAPS_TO,,<auto>,1758626774552,
1703,Oxygen saturation in Arterial blood by Pulse oximetry,-1,,1703,1.00,APPROVED,EQUAL,jaye,1758627236905,40762499,Oxygen saturation in Arterial blood by Pulse oximetry,Measurement,MAPS_TO,,<auto>,1758626774749,
